distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.6370460634039926,1.0,0.2156163125925144,0.6370460634039926,0.2478611108865994,-0.04079695320205019,0.012509941410985447,-0.0002521782010194329,-0.005346034848953423,0.004190064895842624
0.6220416224257825,1.0,0.197930139072307,0.6220416224257825,0.2586934484883207,-0.04080291098495536,0.01152420508837622,-0.0016242851922811496,-0.005247410344018135,0.0035340689243867018
0.2648167771136338,1.0,0.1024353489465868,0.2648167771136338,0.2588310872184727,-0.03624152847321966,0.008675001847459498,-0.000552389580509498,0.003546177622451978,0.0034925553023458632
0.7023162870358094,1.0,0.2884261624085689,0.7023162870358094,0.2338981423049991,-0.040840675588294746,0.012700656090801203,0.0006622106472650558,-0.005501604026999302,0.005298372467500485
0.4772562439673882,0.1417576085888325,0.189951355382305,0.4793324628295616,1.0,-0.026419098501422697,-0.008288893124404239,-0.00527159612552623,-0.000963249311846539,0.0009849584963012603
0.4698871425883371,0.6098547846180264,0.2024831482716585,0.4255759482041547,0.4333525074858406,-0.03807946160903157,-0.0013310912201768587,-0.0006465486026490907,-0.0003399749542813879,-0.00273910301968499
0.2136137560130942,0.3335714500129111,0.1310327183862334,0.3577264520354641,0.837112387645646,-0.027725055892860836,-0.00818601548357492,0.006145827860132158,-0.0006461216099160083,-0.0011359255201114139
0.4306637097897543,1.0,0.3912453547963518,0.4306637097897543,0.23381880014484,-0.03669889702123328,0.015187756389109382,0.00022929864868387995,-0.0023764402718711606,0.006754272978550944
0.4451541245608367,0.2347551578503947,0.2835719462007502,0.6654270459584534,1.0,-0.030287514673300393,-0.004348570708616535,-0.005192488972779756,-0.000547847763741629,-0.0016028526493073515
0.4786892075891063,0.8677342324531463,0.2166219680160203,0.4186485568113127,0.2830250587727547,-0.036373921222821085,-0.0028415786885261697,-0.0005039793640503376,-0.0005352427005391291,-0.0036050966121183594
0.4155493577001617,0.4107923830246493,0.3012417663378276,0.5904119229947309,0.6704466521556506,-0.037524643262586324,-0.0016859726426218912,-0.0013189486565443075,-2.6488714411243563e-07,-0.002688277905126597
0.65661413138483,1.0,0.2478726613538816,0.65661413138483,0.2625726628890978,-0.040267796487330546,0.012247023866834753,-0.0007169666780532679,-0.0055518991155076945,0.004121231737922244
0.7774246348810143,0.2605648158293722,0.2584562445071271,0.8041527469399076,1.0,-0.03734230500024182,-0.00369232701301371,-0.003346541533636582,0.0031425782940408455,-0.00011890581502939312
0.4707604801638405,0.4995343745655766,0.3065121191542446,0.5406700355943224,0.4682323263707532,-0.0369770864793145,-0.001914626320599382,-0.0013202398412749971,-0.000592024407419558,-0.002373681170247437
0.3649075937505824,0.2556545950720184,0.1849895101509611,0.3046861622991754,0.9814002983932146,-0.03751323663846961,-0.002970708243083209,0.0008244113500950334,7.616627239713125e-05,0.0013506735145165294
0.5803069536626962,1.0,0.329088363953375,0.5803069536626962,0.2557898961070038,-0.03871774089667042,0.013476826341238847,-8.54062327880456e-05,-0.005124953840645503,0.004927010107808201
0.583203782995541,0.7635100213021807,0.2084940108814008,0.4650366868921993,0.3286132321634253,-0.03756497296789576,-0.002016142730367392,-0.0006810178859814187,-0.00040767996023078013,-0.003240076115744159
0.4147470753316554,0.6707758896084256,0.3153949629061089,0.4390759157314571,0.3640991579767818,-0.037280645694413576,-0.001890690535306021,-0.0012135198735268205,-0.00023792682276052801,-0.0025621851371943195
0.4828931423891796,1.0,0.1163501391952558,0.4828931423891796,0.2209282235035063,-0.041355907792863036,0.009145034346565807,2.9899145375793522e-05,-0.003502241852906991,0.0034545863206949436
0.1515527432163088,0.3754286922530847,0.368313371354534,0.623983360410323,0.6999167350079671,0.030033030111940206,-0.00690286633231608,-0.006644929915717057,0.005097015146106969,-0.004745366675615514
0.2223181591496968,0.2926062403955169,0.2122192888386976,0.4965135141529424,0.7880185289001292,-0.02751841020746724,-0.004943811560933682,0.000131751680924026,-0.00044723497921495437,-0.002766549259713429
0.3281620370770176,1.0,0.3320744760467513,0.3281620370770176,0.2560367649621913,-0.03448964475599496,0.015723371069871064,0.00038512181389137366,-0.0018437756137655015,0.006365028182058268
0.2188788240975922,0.704078826554813,0.1762581065659546,0.6499657178634208,0.348811131476432,-0.028280286147887638,-0.0045878025798310774,0.00035353428817870737,0.00011853388823055866,-0.0036766706849221007
0.6650812631206943,0.414578606973861,0.1847366691748083,0.6099983774168792,0.6012242583818327,-0.03927460930127154,-0.0009079215255269446,-0.0005440143790019647,-0.00011992471875146293,-0.002397387139485545
0.4083741654949816,1.0,0.2460805619478102,0.4083741654949816,0.2688691820796303,-0.037389599267689845,0.014013429665892545,-0.00030870933053506633,-0.0020245741436883693,0.004051085850564959
0.2482970176348342,0.7519436071961783,0.1275240375945133,0.4207218859922498,0.3264190950559245,-0.033817602187091324,-0.004987011664566126,0.0031720639344348456,-0.00016558325850382971,-0.0042051959115678985
0.4059993768305744,0.4173105862190672,0.2773163366097192,0.5642646396212003,0.6171377323495909,-0.03810083396470873,-0.0016915925309922387,-0.000847699131063564,-8.705619673946784e-05,-0.002210814937225223
0.5478658582211374,0.7372913662170609,0.2481035497838363,0.4039086880030369,0.3182325225272479,-0.03741951088994938,-0.0020078072477508614,-0.0007835199013652527,-0.00015489644385979773,-0.0031660422563254543
0.3244960642895091,0.5620469775003052,0.3167579065962761,0.661000909337594,0.4675211059380659,-0.03682244990984145,-0.0022588403830513925,-0.0010526021286341347,-7.74616471835543e-05,-0.002518716061658779
0.4828886282929155,0.2271100631452283,0.160276897455273,0.376812830686618,1.0,-0.03788278006998325,-0.0010868173205790298,0.0024884762351848624,-0.0007232123104495259,0.0023936835614767915
0.4087304131221125,1.0,0.3439165379500797,0.4087304131221125,0.2558609912359932,-0.03661869218907668,0.014996743486499327,0.0005665505754961942,-0.002041722679500708,0.006061213058451358
0.3565978807058815,1.0,0.2906406249162454,0.3565978807058815,0.2442289365975545,-0.03726489946478523,0.014814904602817478,0.001077242089028232,-0.001823618224875645,0.0063251468704902435
0.241416652316488,0.7722638258502553,0.2728469855995152,0.5081214214636429,0.3277623915741092,-0.03308046853675478,-0.0036703162945423175,-0.0011238484021441765,-0.0006094874159543906,-0.003395636514483158
0.6216558591078507,0.6340200163981268,0.3452012274916005,0.6830037423272788,0.4144487834987954,-0.037776327221556584,-0.0015618607933129169,-0.0019859610233856984,-2.578247826932056e-06,-0.002062374872707551
0.1987738145123191,0.6526519411777808,0.2079270860204965,0.2594865581676982,0.4046622920405596,-0.026769817558347314,-0.005144914059460461,-0.000889175971738041,0.001674406827482926,-0.004921600599441262
0.572789659792048,1.0,0.2165794213950098,0.572789659792048,0.2557898961070038,-0.040593138974450084,0.012601304750055532,-0.0003702788812779545,-0.004956452219157654,0.003927718992958944
0.2702059764782469,0.7025038252985867,0.381609434526738,0.2592864812571011,0.3612476550266304,-0.03401838591088563,-0.003598297198864202,-0.0021387119450423596,0.002035865284165084,-0.004085207877096764
0.5993754173694338,0.1760830486559153,0.2354054364475733,0.5722085706643015,1.0,-0.02854625517675231,-0.00483631688465266,-0.005410952900767825,-0.000974803136580249,-0.00014340612885462177
0.466731689353204,0.4585297027993801,0.2453862781642968,0.4049662772516347,0.5534600222995525,-0.037787858633182625,-0.0017346173569376332,-0.0008441315106188085,-0.0002083286395691175,-0.0025975669975923667
